7.4
28.2
5.2
0.9
15.4
12.4
19.1
27.4
13.0
2.9
10.0
13.1
16.9
1.9
9.3
28.6
23.4
22.6
0.2
10.1
24.8
20.2
4.6
13.1
1.8
14.4
-1.5
24.0
24.9
25.4
3.5
7.6
23.7
18.4
6.1
7.2
8.5
24.0
16.3
18.5
30.5
-2.9
7.3
18.6
4.1
5.0
10.9
22.6
23.0
18.2
11.8
23.0
25.8
14.1
6.5
7.6
19.9
9.6
-4.9
9.7
4.0
6.7
0.4
6.1
0.0
24.1
4.3
-0.8
1.2
-3.8
18.5
9.6
22.6
22.1
29.1
1.8
3.8
26.5
-0.5
7.8
22.4
0.7
27.0
18.2
5.8
13.5
11.9
11.3
11.5
19.8
3.4
24.3
33.2
30.8
15.6
5.7
15.8
17.2
26.7
23.8
9.9
0.4
17.0
10.7
1.3
4.4
21.8
20.4
21.5
7.7
25.7
33.0
21.1
13.4
25.1
8.8
-4.1
7.2
19.9
24.5
23.4
16.0
25.2
24.3
17.9
5.9
18.9
21.1
22.1
16.9
5.4
24.2
27.4
2.8
27.2
19.5
-1.2
-2.1
17.6
23.4
-1.5
21.3
19.5
0.8
12.4
25.8
